鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
內湖區,建物,臺北市內湖區康寧路一段173巷1~30號,0.0,,,,1050511,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881008,147.23,3,2,2,有,無,有,26000,177,,0.0,0,,RPWOMLTKNHLFFCA98CC
內湖區,建物,臺北市內湖區金湖路121~150號,0.0,,,,1050517,土地0建物1車位0,十七層,26,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011121,382.8,4,2,2,有,有,無,80000,209,,0.0,0,,RPOPMLTKNHLFFCA28CC
中山區,建物,臺北市中山區南京東路三段223巷1~30號,0.0,商,,,1050426,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670926,140.0,1,0,1,有,有,有,58000,414,,0.0,0,,RPQPMLTKNHLFFCA48CC
內湖區,建物,臺北市內湖區康寧路三段56巷121~150號,0.0,住,,,1050514,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971031,226.18,3,2,2,有,有,有,50000,221,,0.0,0,,RPRPMLTKNHLFFCA58CC
中山區,建物,臺北市中山區中山北路二段62巷1~30號,0.0,住,,,1050421,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011203,154.86,3,2,2,有,有,有,68000,439,,0.0,0,,RPSPMLTKNHLFFCA68CC
中山區,建物,臺北市中山區長安西路1~30號,0.0,商,,,1050427,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941109,78.64,2,2,1,有,有,有,35000,445,,0.0,0,,RPVPMLTKNHLFFCA98CC
中山區,建物,臺北市中山區松江路541~570號,0.0,住,,,1050428,土地0建物2車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850719,85.11,2,2,2,有,有,無,23450,276,,0.0,0,,RPSOMLKLNHLFFCA77CC
中山區,建物,臺北市中山區樂群二路91~120號,0.0,商,,,1050511,土地0建物1車位3,七層,11,辦公商業大樓,商業用,鋼筋混凝土造,0971121,308.09,0,0,0,無,有,有,180000,584,坡道平面,92.46,0,,RPUOMLKLNHLFFCA97CC
中山區,建物,臺北市中山區松江路181~210號,0.0,商,,,1050503,土地0建物1車位0,三層,7,辦公商業大樓,商業用,鋼筋混凝土造,0740212,112.2,0,0,0,無,無,無,45000,401,,0.0,0,,RPVOMLKLNHLFFCA08CC
信義區,建物,臺北市信義區永吉路31~60號,0.0,商,,,1050505,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960524,96.00999999999999,2,2,2,有,有,有,33000,344,,0.0,0,,RPWNMLKLNHLFFDA18CC
信義區,房地(土地+建物),臺北市信義區松山路540巷3弄1~30號,28.5,住,,,1050503,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811009,134.92,5,2,2,有,有,有,38600,286,,0.0,0,,RPSOMLKLNHLFFDA87CC
松山區,建物,臺北市松山區寶清街111巷1~30號,0.0,住,,,1050503,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1010508,121.91,3,2,2,有,有,無,25000,205,,0.0,0,,RPTOMLKLNHLFFDA97CC
松山區,建物,臺北市松山區延吉街31~60號,0.0,,,,1050428,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640716,90.03,0,0,0,無,無,有,80000,889,,0.0,0,,RPXOMLKLNHLFFDA38CC
信義區,房地(土地+建物),臺北市信義區虎林街164巷1~30號,29.14,商,,,1050418,土地1建物1車位0,九層,12,辦公商業大樓,住家用,鋼筋混凝土造,0790821,236.53,0,0,0,無,無,有,48000,203,,0.0,0,,RPPPMLKLNHLFFDA67CC
信義區,房地(土地+建物),臺北市信義區仁愛路四段511~540號,31.42,住,,,1050517,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950124,300.83,3,3,2,有,有,有,100000,332,,0.0,0,,RPSPMLKLNHLFFDA97CC
信義區,建物,臺北市信義區義路五段121~150號,0.0,其他,,,1050421,土地0建物1車位0,十五層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,221.68,2,1,2,有,有,有,165000,744,,0.0,0,,RPTPMLKLNHLFFDA08CC
南港區,建物,臺北市南港區南港路三段50巷1~30號,0.0,工,,,1050424,土地0建物1車位0,五層,5,廠辦,工業用,鋼筋混凝土造,0780915,324.76,1,1,1,有,有,有,90000,277,坡道平面,0.0,0,,RPXPMLKLNHLFFDA48CC
大同區,建物,臺北市大同區哈密街23巷1~30號,0.0,住,,,1050511,土地0建物1車位0,全,2,透天厝,,加強磚造,,85.95,5,2,3,有,無,無,42000,489,,0.0,0,,RPTNMLKLNHLFFBA67CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1050422,土地0建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,106.64,2,2,1,有,有,有,66600,625,,0.0,0,,RPXNMLKLNHLFFBA08CC
大安區,建物,臺北市大安區忠孝東路四段241~270號,0.0,其他,,,1050427,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.62,2,1,2,有,有,無,63000,454,,0.0,0,,RPRNMLKLNHLFFFA87CC
大安區,房地(土地+建物),臺北市大安區和平東路二段96巷31~60號,8.99,住,,,1050421,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0990122,34.65,1,1,1,有,有,有,33000,952,,0.0,0,,RPVNMLKLNHLFFFA28CC
大安區,房地(土地+建物),臺北市大安區安和路一段127巷29弄1~30號,55.92,住,,,1050421,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0690428,222.68,0,0,0,無,有,無,90000,404,,0.0,0,,RPWNMLKLNHLFFFA38CC
大安區,建物,臺北市大安區濟南路三段31~60號,0.0,住,,,1050426,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990728,220.70999999999998,2,2,2,有,有,有,55000,249,,0.0,0,,RPXNMLKLNHLFFFA48CC
中正區,建物,臺北市中正區水源路61~90號,0.0,商,,,1050505,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990607,177.44,3,1,3,有,有,有,75000,423,,0.0,0,,RPSNMLKLNHLFFAA47CC
士林區,建物,臺北市士林區士東路241~270號,0.0,住,,,1050510,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0860215,203.55,0,0,0,無,無,無,38000,187,,0.0,0,,RPWNMLKLNHLFFEA38DC
士林區,建物,臺北市士林區士東路54巷1~30號,0.0,住,,,1050506,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721202,120.35,3,2,2,有,無,無,20000,166,,0.0,0,,RPQOMLNLNHLFFEA18DC
文山區,房地(土地+建物)+車位,臺北市文山區景後街91~120號,18.12,商,,,1050427,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040721,220.98000000000002,4,2,2,有,有,有,50000,226,坡道機械,35.09,0,租金含管理費。,RPTNMLNLNHLFFAA87CC
中正區,建物,臺北市中正區羅斯福路三段316巷1~30號,0.0,商,,,1050511,土地0建物1車位1,六層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010626,62.86,1,1,2,有,有,有,40000,636,升降平面,0.0,0,,RPUNMLNLNHLFFAA97CC
大安區,建物,臺北市大安區敦化南路二段151~180號,0.0,其他,,,1050513,土地0建物1車位0,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0781014,192.13,2,0,2,有,有,無,78000,406,,0.0,0,,RPSNMLNLNHLFFFA28CC
大安區,建物,臺北市大安區光復南路631~660號,0.0,商,,,1050427,土地0建物1車位0,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,83.05,2,1,1,有,有,有,41000,494,,0.0,0,,RPVNMLNLNHLFFFA58CC
萬華區,建物,臺北市萬華區西寧南路121~150號,0.0,商,,,1050427,土地0建物1車位0,二十層,27,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,203.48000000000002,3,2,2,有,有,有,75000,369,,0.0,0,租金內含管理費。,RPQNMLNLNHLFFBA67CC
大同區,建物,臺北市大同區承德路一段91~120號,0.0,商,,,1050505,土地0建物1車位0,九層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0781227,27.330000000000002,1,1,1,有,有,有,11500,421,,0.0,0,,RPSNMLNLNHLFFBA87CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1050505,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,84.62,3,2,2,有,有,無,45000,532,,0.0,0,,RPUNMLNLNHLFFBA08CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1050504,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,79.91,2,1,1,有,有,無,42000,526,,0.0,0,,RPVNMLNLNHLFFBA18CC
大同區,建物,臺北市大同區重慶北路三段223巷37弄1~30號,0.0,住,,,1050505,土地0建物1車位0,見其他登記事項,2,店面(店鋪),,加強磚造,,109.1,4,2,2,有,無,無,30000,275,,0.0,0,,RPROMLNLNHLFFBA87CC
北投區,建物,臺北市北投區中央南路二段1~30號,7.65,工,,,1050420,土地0建物1車位0,八層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,48.230000000000004,0,0,0,無,有,無,15000,311,,0.0,0,,RPRNMLNLNHLFFEA08CC
北投區,建物,臺北市北投區中央南路二段1~30號,8.48,工,,,1050420,土地0建物1車位0,二層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,52.53,0,0,0,無,有,無,13500,257,,0.0,0,,RPSNMLNLNHLFFEA18CC
北投區,建物,臺北市北投區吉利街31~60號,0.0,住,,,1050501,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0670811,98.42,2,2,2,有,無,無,28000,284,,0.0,0,,RPWNMLNLNHLFFEA58CC
北投區,建物,臺北市北投區東陽街411巷1~30號,0.0,住,,,1050510,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881215,120.9,3,2,2,有,有,有,45000,372,,0.0,0,,RPPPMLNLNHLFFEA08CC
士林區,建物,臺北市士林區中山北路六段31~60號,0.0,住,,,1050512,土地0建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010522,248.57999999999998,5,2,2,有,有,有,100000,402,坡道平面,0.0,0,,RPSPMLNLNHLFFEA38CC
松山區,建物,臺北市松山區八德路三段211~240號,0.0,商,,,1050514,土地0建物1車位0,一層,13,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,0910924,252.79,0,2,3,有,有,無,120000,475,,0.0,0,,RPSNMLNLNHLFFDA08CC
信義區,房地(土地+建物),臺北市信義區中坡南路1~30號,26.62,住,,,1050513,土地1建物1車位0,一層,7,店面(店鋪),見使用執照,鋼筋混凝土造,,41.99,0,0,0,無,有,無,53000,1262,,0.0,0,,RPTOMLNLNHLFFDA28CC
信義區,建物,臺北市信義區吳興街156巷25弄1~30號,0.0,住,,,1050507,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,57.0,2,2,1,有,無,有,15000,263,,0.0,0,,RPVOMLNLNHLFFDA48CC
內湖區,建物,臺北市內湖區東湖路43巷1~30號,0.0,商,,,1050505,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0740227,101.56,0,0,0,無,無,無,50000,492,,0.0,0,,RPTNMLNLNHLFFCA08CC
內湖區,建物,臺北市內湖區東湖路43巷1~30號,0.0,住,,,1050517,土地0建物1車位0,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810217,61.97,0,0,0,無,有,無,35000,565,,0.0,0,本案租金總額含稅含管理費,RPVNMLNLNHLFFCA28CC
中山區,建物,臺北市中山區林森北路271~300號,0.0,商,,,1050504,土地0建物1車位0,地下一層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0770905,128.0,0,0,0,無,無,有,90000,703,,0.0,0,,RPXNMLNLNHLFFCA48CC
中山區,建物,臺北市中山區樂群二路181~210號,0.0,其他,,,1050505,土地0建物1車位2,九層,11,辦公商業大樓,見其他登記事項,見其他登記事項,1040310,338.4,0,0,0,無,有,無,125000,369,坡道平面,81.66,0,,RPQOMLNLNHLFFCA87CC
中山區,建物,臺北市中山區明水路397巷19弄31~60號,0.0,住,,,1050503,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830922,198.71,5,2,3,有,有,無,50000,252,,0.0,0,,RPTOMLNLNHLFFCA18CC
內湖區,建物,臺北市內湖區新明路361~390號,0.0,工,,,1050513,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0700223,70.34,0,0,0,無,無,無,22000,313,,0.0,0,,RPUOMLNLNHLFFCA28CC
內湖區,建物,臺北市內湖區星雲街31~60號,0.0,住,,,1050507,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890829,198.03,3,2,2,有,有,有,37000,187,坡道平面,36.3,0,,RPSPMLNLNHLFFCA18CC
中山區,建物,臺北市中山區中山北路二段151~180號,0.0,商,,,1050501,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0951129,60.2,2,1,1,有,有,有,26500,440,,0.0,0,租金含管理費。,RPXPMLNLNHLFFCA68CC
內湖區,建物,臺北市內湖區行忠路31~60號,0.0,工,,,1050511,土地0建物1車位0,五層,8,廠辦,見其他登記事項,鋼筋混凝土造,0971009,297.44,0,0,0,無,有,無,100000,336,,0.0,0,,RPRNMLOLNHLFFCA97CC
中山區,建物,臺北市中山區長春路151~180號,0.0,住,,,1050429,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961127,198.94,3,2,2,有,有,有,65575,330,,0.0,0,,RPUNMLOLNHLFFCA28CC
中山區,建物,臺北市中山區中原街31~60號,0.0,商,,,1050506,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,,74.0,0,0,0,無,無,無,39732,537,,0.0,0,,RPOOMLOLNHLFFCA77CC
中山區,建物,臺北市中山區新生北路二段151~180號,0.0,商,,,1050514,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0620620,47.14,0,0,1,有,無,有,30000,636,,0.0,0,,RPPOMLOLNHLFFCA87CC
中山區,建物,臺北市中山區中山北路三段1~30號,0.0,,,,1050501,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),,磚造,,80.83,1,1,1,有,無,有,52500,650,,0.0,0,,RPUOMLOLNHLFFCA38CC
信義區,建物,臺北市信義區松智路1~30號,0.0,其他,,,1050429,土地0建物0車位1,十層,27,辦公商業大樓,見其他登記事項,見其他登記事項,0980320,177.3,0,0,0,無,有,無,179996,1015,坡道平面,0.0,0,承租10F單位D，面積共計53.73坪，1個坡道平面車位面積無法拆分,RPSNMLOLNHLFFDA18CC
信義區,建物,臺北市信義區吳興街156巷31~60號,0.0,住,,,1050509,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631125,102.58,2,2,2,有,無,有,27000,263,,0.0,0,,RPVNMLOLNHLFFDA48CC
信義區,建物,臺北市信義區光復南路451~480號,0.0,商,,,1050509,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760917,127.4,0,0,0,無,無,有,45408,356,,0.0,0,,RPUOMLOLNHLFFDA48CC
南港區,建物,臺北市南港區三重路41巷31~60號,0.0,住,,,1050511,土地0建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010119,285.45,4,2,2,有,有,有,60000,210,坡道平面,35.92,0,,RPRPMLOLNHLFFDA28CC
北投區,建物,臺北市北投區東華街一段511~540號,106.0,住,,,1050421,土地0建物1車位0,一層,4,店面(店鋪),見使用執照,鋼筋混凝土造,0661020,95.4,0,0,0,無,無,無,72000,755,,0.0,0,,RPRNMLOLNHLFFEA18CC
北投區,建物,臺北市北投區大度路三段211~240號,0.0,住,,,1050423,土地0建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,0791105,174.72,0,0,0,無,有,無,47000,269,,0.0,0,,RPPOMLOLNHLFFEA08CC
士林區,建物,臺北市士林區承德路四段181~210號,0.0,工,,,1050505,土地0建物1車位0,十一層,11,廠辦,工業用,鋼筋混凝土造,0741102,176.85999999999999,0,0,0,無,有,無,45000,254,,0.0,0,,RPROMLOLNHLFFEA28CC
士林區,建物,臺北市士林區天玉街31~60號,0.0,住,,,1050509,土地0建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851114,271.52,3,2,2,有,有,有,85000,313,坡道平面,0.0,0,,RPSOMLOLNHLFFEA38CC
大同區,建物,臺北市大同區重慶北路三段252巷1~30號,0.0,住,,,1050223,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701210,144.64,4,2,2,有,有,無,42000,290,,0.0,0,,RPPOMLOLNHLFFBA77CC
大同區,建物,臺北市大同區承德路三段151~180號,0.0,商,,,1050517,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951016,114.21000000000001,2,1,1,有,有,有,36326,318,,0.0,0,,RPQOMLOLNHLFFBA87CC
大同區,建物,臺北市大同區延平北路一段66巷1~30號,0.0,商,,,1050516,土地0建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030110,210.75,3,2,2,有,有,有,50000,237,升降機械,65.02,0,,RPSOMLOLNHLFFBA08CC
大同區,建物,臺北市大同區南京西路61~90號,0.0,商,,,1050509,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970205,192.87,1,1,1,有,有,有,55000,285,,0.0,0,,RPUOMLOLNHLFFBA28CC
大安區,建物,臺北市大安區麗水街1~30號,0.0,住,,,1050115,土地0建物1車位0,六層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1000322,117.13,1,1,1,有,無,有,43000,367,,0.0,0,,RPRNMLOLNHLFFFA28CC
大安區,建物,臺北市大安區忠孝東路四段49巷4弄1~30號,0.0,商,,,1050505,土地0建物0車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,22.55,2,2,2,有,有,有,15000,665,,0.0,0,,RPUNMLOLNHLFFFA58CC
大安區,建物,臺北市大安區光復南路240巷1~30號,0.0,其他,,,1050511,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,193.20999999999998,4,2,2,有,有,有,66300,343,,0.0,0,,RPQOMLOLNHLFFFA28CC
文山區,建物,臺北市文山區景興路282巷1~30號,0.0,商,,,1050505,土地0建物1車位0,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0810103,65.97,0,0,1,有,有,無,37000,561,,0.0,0,,RPUNMLOLNHLFFAA08CC
中正區,建物,臺北市中正區南昌路二段1~30號,0.0,商,,,1050511,土地0建物1車位0,一層,11,店面(店鋪),商業用,鋼筋混凝土造,0710914,140.52,0,0,1,有,有,無,96000,683,,0.0,0,,RPVNMLOLNHLFFAA18CC
北投區,建物,臺北市北投區大業路451~480號,0.0,住,,,1050417,土地0建物1車位0,一層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860111,80.4,0,0,0,無,有,無,42560,529,,0.0,0,,RPUNMLOLNHLFFEA58DC
大安區,建物,臺北市大安區敦化南路二段151~180號,0.0,其他,,,1050425,土地0建物1車位1,十三層,21,辦公商業大樓,住家用,鋼筋混凝土造,0781014,225.29,3,0,2,有,有,有,85000,377,坡道平面,0.0,0,,RPPOMLOLNHLFFFA28DC
松山區,房地(土地+建物),臺北市松山區八德路四段211~240號,0.0,住,,,1050429,土地1建物1車位0,一層,3,店面(店鋪),,加強磚造,,82.88,0,0,0,無,無,無,63000,760,,0.0,0,,RPSOMLPLNHLFFDA48DC
中正區,建物,臺北市中正區和平西路一段55巷1~30號,0.0,住,,,1050430,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990903,125.13,2,2,1,有,有,有,70000,559,,0.0,0,,RPSNMLPLNHLFFAA97CC
大安區,房地(土地+建物),臺北市大安區新生南路一段165巷1~30號,37.75,住,,,1050509,土地1建物1車位0,一層,4,店面(店鋪),,加強磚造,,113.18,0,0,0,無,無,無,85000,751,,0.0,0,,RPSNMLPLNHLFFFA48CC
大安區,建物,臺北市大安區復興南路一段279巷1~30號,0.0,住,,,1050512,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690324,125.27,2,2,2,有,有,有,56000,447,,0.0,0,,RPVNMLPLNHLFFFA78CC
大安區,建物,臺北市大安區光復南路601~630號,0.0,商,,,1050516,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0751210,108.5,3,2,2,有,有,有,38000,350,升降機械,0.0,0,,RPWNMLPLNHLFFFA88CC
大安區,建物,臺北市大安區忠孝東路四段91~120號,0.0,商,,,1050512,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.26,2,2,1,有,有,有,40000,653,,0.0,0,,RPPOMLPLNHLFFFA28CC
大同區,建物,臺北市大同區華亭街1~30號,0.0,商,,,1050430,土地0建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040506,105.13,3,2,2,有,有,有,40000,380,坡道機械,17.83,0,,RPUNMLPLNHLFFBA28CC
中正區,建物,臺北市中正區八德路一段1~30號,0.0,其他,,,1050513,土地0建物1車位3,九層,16,辦公商業大樓,商業用,鋼筋混凝土造,0830325,356.89,6,2,2,有,有,有,200000,560,坡道平面,0.0,0,,RPVNMLPLNHLFFBA38CC
大同區,車位,臺北市大同區華亭街1~30號,17.83,商,,,1050429,土地0建物0車位1,,,其他,,,,17.83,0,0,0,有,有,無,4000,,坡道機械,17.83,4000,,RPWNMLPLNHLFFBA48CC
中正區,建物,臺北市中正區杭州南路一段1~30號,0.0,商,,,1050426,土地0建物1車位0,三層,11,辦公商業大樓,商業用,鋼筋混凝土造,0810511,321.25,5,1,1,有,無,有,130000,405,升降機械,0.0,0,其車位為共同約定使用之。,RPROMLPLNHLFFBA08CC
北投區,建物,臺北市北投區中央南路二段1~30號,8.2,工,,,1050425,土地0建物1車位1,四層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,87.97,0,0,0,無,有,無,15000,171,坡道平面,36.91,0,,RPSNMLPLNHLFFEA38CC
北投區,建物,臺北市北投區知行路293巷1~30號,0.0,其他,,,1050430,土地0建物0車位0,一層,2,套房(1房1廳1衛),商業用,鋼筋混凝土造,0650217,15.45,1,1,1,有,無,有,5000,324,,0.0,0,隔套收租,RPSOMLPLNHLFFEA48CC
士林區,建物,臺北市士林區忠誠路二段241~270號,0.0,住,,,1050501,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780524,117.75999999999999,3,2,2,有,有,有,57541,489,,0.0,0,,RPTOMLPLNHLFFEA58CC
士林區,建物,臺北市士林區天母東路69巷1~30號,0.0,住,,,1050516,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750806,130.99,3,2,2,有,有,有,56000,428,,0.0,0,,RPWOMLPLNHLFFEA88CC
信義區,建物,臺北市信義區永吉路30巷121~150號,0.0,住,,,1050513,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961231,113.5,2,1,1,有,有,有,37000,326,,0.0,0,,RPSNMLPLNHLFFDA28CC
松山區,建物,臺北市松山區民權東路三段103巷1~30號,0.0,住,,,1050512,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0740408,99.99000000000001,3,1,1,有,有,有,43600,436,,0.0,0,,RPTNMLPLNHLFFDA38CC
松山區,建物,臺北市松山區八德路四段631~660號,0.0,商,,,1050502,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990525,91.75999999999999,3,2,2,有,有,無,27000,294,,0.0,0,,RPVNMLPLNHLFFDA58CC
松山區,建物,臺北市松山區東興路1~30號,0.0,住,,,1050503,土地0建物1車位0,四層,16,辦公商業大樓,見使用執照,鋼骨混凝土造,0850524,288.92,3,1,2,有,有,有,102168,354,,0.0,0,,RPWNMLPLNHLFFDA68CC
信義區,房地(土地+建物),臺北市信義區松山路571~600號,32.25,住,,,1050501,土地1建物1車位0,全,4,透天厝,住商用,加強磚造,,82.3,0,0,0,無,無,無,48000,583,,0.0,0,,RPOOMLPLNHLFFDA97CC
松山區,建物,臺北市松山區敦化北路155巷61~90號,0.0,住,,,1050513,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730210,85.96,1,1,1,有,有,有,42000,489,,0.0,0,,RPPOMLPLNHLFFDA08CC
松山區,建物,臺北市松山區八德路三段211~240號,0.0,商,,,1050503,土地0建物1車位0,十三層,13,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0950724,40.6,1,1,1,有,有,有,27000,665,,0.0,0,,RPTOMLPLNHLFFDA48CC
內湖區,建物,臺北市內湖區港墘路221巷31~60號,0.0,工,,,1050426,土地0建物1車位0,七層,9,廠辦,見使用執照,鋼筋混凝土造,0910620,1414.69,0,0,0,無,有,無,600000,424,,0.0,0,,RPVNMLPLNHLFFCA48CC
中山區,建物,臺北市中山區明水路397巷7弄31~60號,0.0,住,,,1050516,土地0建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,0820924,257.47,3,1,1,有,有,無,80000,311,,0.0,0,,RPWNMLPLNHLFFCA58CC
內湖區,建物,臺北市內湖區成功路五段450巷22弄1~30號,0.0,住,,,1050507,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870925,137.7,4,2,2,有,有,無,36000,261,,0.0,0,,RPOOMLPLNHLFFCA87CC
內湖區,建物,臺北市內湖區康寧路三段99巷17弄31~60號,0.0,其他,,,1050506,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801212,63.89,2,1,1,有,有,無,17000,266,,0.0,0,,RPPOMLPLNHLFFCA97CC
中山區,建物,臺北市中山區合江街144巷1~30號,0.0,住,,,1050505,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,100.91,3,2,2,有,無,有,30000,297,,0.0,0,,RPQOMLPLNHLFFCA08CC
